idx,idx_old,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,samples,MPA,polarity
3577,1577,350.889322,350.888287,350.890408,467.4863,458.262,474.3299,57,57,66815.08506,pos
3578,1578,351.185079,351.183742,351.18646,260.719,259.1722,261.9401,99,99,221642.8327,pos
3579,1579,351.197227,351.196165,351.198149,346.4792,345.8332,347.0142,99,99,1399400.914,pos
3580,1580,351.235141,351.233515,351.236141,769.4949,768.3453,773.3418,77,77,82206.57903,pos
3581,1581,351.244316,351.241094,351.24742,632.2623,627.4599,639.6339,57,57,41364.9835,pos
3582,1582,351.251572,351.224906,351.253936,730.5446,728.5019,738.6652,105,105,183582.113,pos
3583,1583,351.701101,351.699108,351.702347,345.3136,343.9404,346.7226,99,99,476945.2129,pos
3584,1584,352.162578,352.161462,352.163619,306.3525,304.7486,308.5233,98,98,139566.2212,pos
3585,1585,352.201901,352.198741,352.205135,345.17725,343.2273,346.7358,86,86,69451.25301,pos
3586,1586,352.242787,352.241582,352.244226,441.5941,440.098,443.6694,95,95,193309.8895,pos
3587,1587,352.221968,352.220573,352.247363,599.5631,559.9598,601.0303,89,88,95313.61552,pos
3588,1588,352.2427,352.241624,352.243568,509.9635,506.8387,512.7061,79,79,218378.3078,pos
3589,1589,352.243207,352.236231,352.252562,728.972,694.9246,732.6792,67,66,79812.59337,pos
3590,1590,352.894789,352.893136,352.896645,41.11185,40.0317,42.799,100,100,53904.50579,pos
3591,1591,353.087758,353.086562,353.08882,548.7663,548.222,549.1927,99,99,521783.2223,pos
3592,1592,353.15403,353.15297,353.155069,456.85975,456.1128,457.6519,100,100,421229.2757,pos
3593,1593,353.199201,353.196324,353.205939,553.3664,550.5308,555.9424,93,93,95605.52008,pos
3594,1594,353.227237,353.205887,353.245633,489.59745,486.0263,509.5629,60,60,38581.29241,pos
3595,1595,353.252946,353.250584,353.264511,649.3181,647.29,656.6122,83,83,72457.99182,pos
3596,1596,353.262617,353.251188,353.26453,732.6256,731.3594,735.6683,103,103,149821.0387,pos
3598,1598,354.091092,354.089833,354.093017,548.3871,547.5839,549.3068,93,93,63633.81242,pos
3599,1599,354.282037,354.280885,354.283385,553.3977,550.0135,554.44,105,105,697139.2437,pos
3600,1600,355.217133,355.215864,355.218213,333.7574,333.0882,334.7988,99,99,553467.5358,pos
3601,1601,355.285306,355.280212,355.286984,552.2825,549.4969,553.6668,103,103,81043.49585,pos
3602,1602,355.718323,355.717039,355.719871,333.90865,332.904,335.459,98,98,153193.8754,pos
3603,1603,356.184975,356.183022,356.187008,717.4697,716.6023,718.1626,95,95,153336.3561,pos
3604,1604,356.229618,356.228455,356.230902,638.8513,637.5108,639.8762,98,98,187301.0049,pos
3605,1605,356.237908,356.236795,356.239125,842.723,842.1367,843.7601,77,77,121224.7758,pos
3606,1606,357.03851,357.037222,357.040491,19.37535,15.0341,23.008,92,92,172986.3847,pos
3607,1607,357.055028,357.05392,357.057222,92.52155,90.6573,95.055,54,54,30986.51438,pos
3608,1608,357.163638,357.162343,357.164801,333.8573,333.1494,334.8071,90,90,319212.9543,pos
3609,1609,357.169276,357.16775,357.170241,758.9569,758.2863,760.5971,77,77,123800.1804,pos
3610,1610,357.206189,357.195583,357.218201,690.2775,673.072,723.2194,105,102,154979.3754,pos
3611,1611,357.232746,357.231627,357.233627,346.3671,345.8089,346.9422,99,99,1228028.286,pos
3612,1612,357.245747,357.244468,357.246845,869.3088,868.6902,869.9104,89,89,904780.3228,pos
3613,1613,357.27495,357.25839,357.276626,631.69925,625.9611,633.0724,104,104,176663.8184,pos
3614,1614,357.694778,357.693509,357.695825,333.8988,333.0882,335.459,99,99,1679135.124,pos
3615,1615,357.747354,357.746115,357.748655,869.2121,868.6677,869.8056,73,73,312922.3232,pos
3616,1616,358.071334,358.07028,358.072382,186.3482,163.5739,197.2296,64,63,658408.7421,pos
3617,1617,358.107866,358.106473,358.109683,96.6962,95.231,100.628,99,99,151251.2345,pos
3618,1618,358.196396,358.195152,358.197352,334.0342,333.2171,334.9521,98,98,495753.0863,pos
3619,1619,358.204098,358.202887,358.205149,260.0006,259.2257,260.7156,99,99,1049532.79,pos
3620,1620,358.235645,358.233805,358.237092,212.1195,211.0728,212.9281,75,75,90277.15585,pos
3621,1621,358.275422,358.273608,358.280935,630.0042,624.7935,636.9077,66,66,43072.20546,pos
3622,1622,358.697392,358.695789,358.698959,333.4554,332.7428,334.2662,77,77,79339.05836,pos
3623,1623,358.86781,358.865118,358.869365,438.8747,437.6095,440.0276,89,89,70464.41797,pos
3624,1624,359.009279,359.007993,359.01821,18.4675,13.7428,25.1214,87,87,150208.365,pos
3626,1626,359.163609,359.16223,359.164811,734.6545,733.5111,735.519,97,97,281085.4149,pos
3627,1627,359.179149,359.17627,359.180337,346.27995,344.8236,346.9422,90,90,315624.8583,pos
3628,1628,359.207635,359.206191,359.209019,259.6034,258.8941,260.2414,70,70,70339.41876,pos
3629,1629,359.232426,359.221655,359.238613,554.194,549.4969,570.0198,105,105,3982467.701,pos
3630,1630,359.252406,359.251287,359.253483,643.3702,641.0932,653.7445,99,99,981450.1905,pos
3631,1631,359.710426,359.709255,359.711313,346.4326,345.8089,346.9368,99,99,2898276.967,pos
3632,1632,360.169068,360.16812,360.169653,648.4216,647.044,649.368,65,65,86661.66073,pos
3633,1633,360.186929,360.179278,360.214596,336.5857,334.2268,343.3184,101,101,3461846.217,pos
3634,1634,360.234177,360.219695,360.242043,555.5021,549.4969,570.3692,105,105,661573.7501,pos
3635,1635,360.25576,360.250247,360.258755,643.5645,640.3144,653.1015,86,86,153918.4316,pos
3636,1636,360.320501,360.319355,360.322116,811.1464,810.5293,814.1057,105,105,1009975.065,pos
3637,1637,360.689233,360.681636,360.694578,337.0062,334.5028,338.7472,99,99,1053208.216,pos
3638,1638,361.179109,361.163561,361.180642,755.5535,732.6968,756.6021,69,69,99402.47401,pos
3639,1639,361.192264,361.174052,361.217952,337.521,333.1979,341.944,100,100,174729.8706,pos
3640,1640,361.265807,361.249036,361.269046,665.349,659.7892,667.691,96,96,154429.338,pos
3641,1641,361.323838,361.322486,361.325107,810.9524,810.0131,811.6939,94,94,189225.8663,pos
3642,1642,361.628381,361.627523,361.629614,166.40175,162.1641,173.1581,56,56,316472.1999,pos
3643,1643,362.187986,362.186826,362.220061,346.5719,345.8332,354.0884,99,99,2690797.813,pos
3644,1644,362.264669,362.263413,362.265936,876.127,875.4197,877.218,92,92,222655.9358,pos
3645,1645,362.689886,362.688535,362.722719,346.73865,345.9311,353.7265,98,98,797159.0137,pos
3646,1646,362.766071,362.764943,362.767395,875.9817,874.861,876.8372,83,83,103502.3413,pos
3648,1648,363.108391,363.106686,363.109571,588.47085,586.1844,590.0251,94,94,73142.58171,pos
3649,1649,363.159442,363.158207,363.160466,259.9601,259.1722,260.7156,100,100,1162653.065,pos
3650,1650,363.20572,363.189594,363.222776,349.2931,345.6354,353.5931,93,93,167880.0546,pos
3651,1651,363.213631,363.203728,363.214707,414.4329,399.3789,414.9183,85,85,201994.8228,pos
3652,1652,363.222334,363.217461,363.247735,653.25635,637.6146,654.7398,86,86,237927.1019,pos
3653,1653,363.24752,363.246012,363.24956,740.69275,738.8454,741.7647,64,64,65723.24926,pos
3654,1654,363.273096,363.271637,363.274068,903.9135,902.9856,905.2243,56,56,40121.18006,pos
3655,1655,364.162813,364.161147,364.164627,259.6642,259.0623,260.5349,97,97,126969.7401,pos
3656,1656,364.212878,364.211418,364.213859,697.444,696.5852,698.6423,63,63,61700.99969,pos
3657,1657,364.224019,364.22284,364.225263,842.6888,841.7675,843.5139,65,65,135020.1806,pos
3658,1658,364.253388,364.252189,364.254746,885.69235,884.9499,886.6843,94,94,277142.2307,pos
3659,1659,364.754885,364.753549,364.756423,885.50485,884.4089,886.3132,80,80,108660.1368,pos
3660,1660,365.154078,365.152875,365.155202,260.8119,259.4439,261.6858,99,99,803831.6361,pos
3661,1661,365.19688,365.195516,365.197944,738.59335,737.2875,739.8299,92,92,305593.8064,pos
3662,1662,365.231975,365.230549,365.234812,869.2556,868.6902,870.1173,95,95,415320.2892,pos
3663,1663,365.263076,365.261935,365.264078,642.08445,640.5797,643.3654,78,78,165406.3218,pos
3664,1664,365.274384,365.273211,365.275587,566.2043,564.678,567.6309,105,105,411028.3606,pos
3665,1665,365.733433,365.732344,365.734731,869.19315,868.4801,869.8318,82,82,166997.0288,pos
3666,1666,366.157453,366.156003,366.158882,260.24995,259.1722,261.1735,86,86,83953.95767,pos
3667,1667,366.196149,366.195105,366.19731,701.1,699.3265,702.6588,99,99,434186.5578,pos
3668,1668,366.228212,366.227225,366.229552,729.3732,728.8662,730.2394,100,100,4040875.67,pos
3670,1670,366.277666,366.276365,366.279104,565.65435,564.4064,567.2729,62,62,48614.40344,pos
3671,1671,366.697454,366.696197,366.698674,701.3527,700.3479,703.0528,97,97,189637.7904,pos
3672,1672,367.124342,367.122357,367.125314,243.5794,242.1344,244.4801,55,55,23693.75645,pos
3673,1673,367.146948,367.145748,367.148239,214.14675,213.1712,215.1913,100,100,310885.9668,pos
3674,1674,367.212291,367.210868,367.213476,769.0559,766.944,770.0928,93,93,382970.0789,pos
3676,1676,367.231645,367.230667,367.232874,729.2912,728.6405,730.2394,100,100,649223.469,pos
3677,1677,367.296437,367.295147,367.297981,883.8819,880.4022,888.4569,99,99,931451.7782,pos
3678,1678,367.332749,367.330206,367.334995,790.1008,787.9723,791.0698,79,79,43406.7379,pos
3679,1679,367.696987,367.695518,367.698457,345.8861,345.1061,346.7226,84,84,66404.89033,pos
3680,1680,368.159154,368.157919,368.161133,333.5054,332.6694,334.6476,73,73,84535.97502,pos
3681,1681,368.197718,368.196535,368.203035,769.08495,767.5538,770.9537,100,100,403706.8032,pos
3682,1682,368.276586,368.275277,368.277982,532.384,528.7788,538.6624,65,65,52126.94394,pos
3683,1683,368.299698,368.298435,368.301146,883.98365,881.1125,888.8046,98,98,232990.7091,pos
3684,1684,368.716692,368.715517,368.717768,341.2502,340.7077,341.7874,99,99,1253522.903,pos
3686,1686,369.205864,369.204735,369.207,769.05245,767.5125,770.6305,98,98,411647.46,pos
3687,1687,369.219266,369.216989,369.220763,340.9892,340.071,341.9659,99,99,388244.6098,pos
3688,1688,369.348347,369.34719,369.349577,901.3029,900.3691,948.1761,103,103,5343082.514,pos
3691,1691,369.617198,369.616294,369.618403,166.1452,160.8671,172.9228,57,57,801135.6853,pos
3692,1692,369.720174,369.718728,369.722148,340.7168,339.2283,341.8612,85,85,67043.38072,pos
3693,1693,370.174774,370.17352,370.176042,346.2768,345.3162,346.8871,97,97,164835.0254,pos
3694,1694,370.209015,370.2078,370.21027,769.0376,767.5172,770.4549,67,67,58401.778,pos
3695,1695,370.253444,370.252164,370.254792,876.2771,875.47,877.1458,99,99,1154969.32,pos
3696,1696,370.291999,370.290873,370.293345,563.3878,558.9043,570.07,83,83,132088.6719,pos
3697,1697,370.351696,370.350463,370.352814,901.1963,900.1617,902.6191,99,99,1375649.945,pos
3698,1698,370.732456,370.731185,370.733414,353.5949,352.9159,354.2195,99,99,1317293.333,pos
3699,1699,370.755048,370.753807,370.756377,876.2386,875.6709,877.0159,94,94,455606.4921,pos
3700,1700,371.098433,371.097116,371.100307,17.4134,13.0954,24.6616,86,86,771028.6043,pos
3702,1702,371.194579,371.19342,371.197187,341.3554,340.6237,341.9659,99,99,1445721.04,pos
3703,1703,371.172097,371.170699,371.173446,212.7077,211.4082,213.7404,80,80,98154.99966,pos
3704,1704,371.216116,371.214898,371.217591,690.0433,686.5998,691.6834,103,103,371865.4324,pos
3705,1705,371.224442,371.223353,371.226077,275.2681,273.7491,275.9969,100,100,1597953.105,pos
3706,1706,371.261243,371.259746,371.2624,904.01655,903.2877,905.1937,90,90,496685.9888,pos
3707,1707,371.273415,371.272338,371.274858,664.681,654.0869,665.6171,94,94,201008.9956,pos
3708,1708,371.312401,371.311215,371.313507,765.6067,764.0064,777.3641,103,103,355232.4213,pos
3709,1709,371.355009,371.353691,371.356143,901.0949,900.3691,903.0491,98,98,148957.9124,pos
3710,1710,371.697646,371.695938,371.698732,340.7478,339.2248,341.7874,99,99,476951.4965,pos
3711,1711,371.762877,371.761775,371.764087,903.84765,902.9155,905.1937,82,82,191144.6126,pos
3712,1712,372.178345,372.177146,372.179633,212.6983,211.8273,213.3729,99,99,2329270.052,pos
3713,1713,372.19871,372.196703,372.201626,340.4592,338.9796,341.5184,61,61,48611.83101,pos
3714,1714,372.239996,372.238951,372.244263,885.3531,883.9625,886.5988,67,67,116407.8808,pos
3715,1715,372.255967,372.227256,372.257059,260.6196,259.8747,274.979,100,100,755350.1505,pos
3716,1716,372.307495,372.305787,372.308717,590.3984,586.3741,598.4845,76,76,52599.68999,pos
3717,1717,372.734884,372.733835,372.736785,50.4266,48.5955,51.2111,99,99,153856.2405,pos
3718,1718,373.181863,373.180585,373.183188,212.47945,211.5776,213.4157,96,96,342045.968,pos
3719,1719,373.177018,373.176073,373.178487,664.5887,663.75,665.9929,76,76,296250.9796,pos
3720,1720,373.210115,373.207468,373.211147,353.6039,352.9409,354.2195,99,99,1058415.321,pos
3721,1721,373.231603,373.230468,373.232723,650.9425,649.3281,652.5798,84,84,225544.438,pos
3722,1722,373.259236,373.257064,373.260846,260.2589,259.3457,261.6422,86,86,93334.06667,pos
3723,1723,373.678668,373.67756,373.680128,664.2665,662.3884,665.9929,91,91,103676.6716,pos
3724,1724,373.717477,373.714087,373.719096,350.4801,349.2723,352.4818,99,99,524161.7807,pos
3725,1725,374.085312,374.084075,374.087067,96.776,95.5972,101.1507,100,100,914695.7887,pos
3726,1726,374.184833,374.183819,374.186167,701.6526,700.8454,702.4118,99,99,2015395.246,pos
3727,1727,374.208282,374.206951,374.209419,758.9898,758.2863,759.6674,69,69,102140.8586,pos
3728,1728,374.2207,374.216383,374.222761,349.1659,347.4947,352.2613,55,55,43028.32465,pos
3729,1729,374.400824,374.398887,374.402236,499.2312,498.5566,499.7476,61,61,51492.36543,pos
3730,1730,374.686607,374.685432,374.687768,701.6082,700.3457,702.6149,99,99,701140.0861,pos
3731,1731,374.732056,374.730824,374.733595,50.3097,49.1463,51.2111,99,99,124855.0026,pos
3732,1732,375.088867,375.087401,375.090498,96.4604,95.0243,100.0948,99,99,98756.80838,pos
3733,1733,375.188542,375.185779,375.193942,701.6082,697.6487,703.7404,85,85,74237.64311,pos
3734,1734,375.210914,375.182093,375.213376,552.6819,537.0137,570.0876,91,91,90573.33103,pos
3735,1735,375.247112,375.244555,375.249061,667.721,658.7497,685.6729,102,102,139759.7291,pos
3736,1736,375.406714,375.405623,375.407907,499.37575,498.4414,500.2133,98,98,238358.645,pos
3737,1737,376.315083,376.314023,376.316985,690.7205,689.5958,691.7728,88,88,80683.96223,pos
3738,1738,377.175095,377.173734,377.176597,290.01,287.6693,290.9317,70,70,52893.33615,pos
3739,1739,377.229931,377.228837,377.231046,341.3298,340.7077,341.9659,99,99,1336408.906,pos
3740,1740,377.262915,377.261224,377.264137,713.66545,712.7026,714.4471,100,100,159570.0657,pos
3741,1741,377.731565,377.730189,377.732776,341.4459,340.7937,342.3407,99,99,421082.1141,pos
3742,1742,378.196126,378.194786,378.197269,681.9267,681.1953,683.015,99,99,347635.1515,pos
3743,1743,378.239493,378.2383,378.240792,876.1935,875.47,877.0159,91,91,900805.4383,pos
3744,1744,378.697512,378.696167,378.698698,681.9623,680.6353,682.9438,99,99,156025.2359,pos
3745,1745,378.74113,378.739753,378.74244,876.15515,875.4197,877.0159,88,88,364729.2001,pos
3746,1746,379.101574,379.099854,379.102447,331.7753,330.4764,332.8545,98,98,206677.1465,pos
3747,1747,379.132635,379.131176,379.134146,259.5457,258.3849,260.4233,67,67,40001.4712,pos
3748,1748,379.165488,379.164374,379.166692,184.13,182.8097,185.0582,88,88,286839.0478,pos
3749,1749,379.176489,379.174876,379.178846,341.5083,340.3182,342.2708,93,93,366540.4551,pos
3751,1751,379.20398,379.202431,379.205369,713.1861,712.3496,713.9624,99,99,229550.7426,pos
3752,1752,379.212298,379.209971,379.213623,657.58335,656.8541,658.5863,76,76,405750.8588,pos
3753,1753,379.245688,379.244404,379.246758,353.5862,352.9159,354.2937,99,99,1437929.306,pos
3754,1754,379.27855,379.27741,379.279841,742.24115,741.4215,780.6817,100,99,270669.7683,pos
3755,1755,379.70764,379.7065,379.708654,341.3428,340.7151,341.9659,99,99,3330691.373,pos
3756,1756,380.209297,380.208045,380.21276,341.5414,340.8614,342.3407,99,99,1029296.369,pos
3757,1757,380.211525,380.203872,380.213105,746.902,728.8603,769.9253,81,79,124070.5893,pos
3758,1758,380.252896,380.251613,380.277283,659.4229,658.6948,675.278,103,103,380127.4718,pos
3759,1759,380.281953,380.280884,380.28397,741.629,740.7026,742.1465,58,58,30855.17228,pos
3760,1760,380.710465,380.7093,380.713114,341.18055,340.4858,342.2496,98,98,203784.9324,pos
3761,1761,380.766733,380.765398,380.768674,47.44085,45.6881,49.2484,98,98,76302.89018,pos
3762,1762,381.192257,381.190525,381.194406,644.5337,636.625,645.7852,95,95,221035.366,pos
3763,1763,381.169725,381.167725,381.197668,738.234,721.5258,740.3415,89,89,137923.7053,pos
3764,1764,381.192982,381.190877,381.211722,353.0933,340.6237,353.8496,97,97,244081.7617,pos
3765,1765,381.723285,381.722075,381.724363,353.5825,352.9159,354.2937,99,99,3197755.35,pos
3766,1766,382.096434,382.094441,382.097639,251.3873,248.912,253.9341,64,64,72924.46833,pos
3767,1767,382.170861,382.169942,382.172365,702.5794,701.7639,703.4325,86,86,733459.5329,pos
3768,1768,382.200195,382.199134,382.201334,729.4172,728.9391,730.3784,99,99,3202522.499,pos
3769,1769,382.185417,382.184092,382.219794,341.5137,339.4473,349.9966,100,100,3179152.073,pos
3770,1770,382.236958,382.235095,382.238673,875.8221,874.6665,876.6872,63,63,62119.56206,pos
3771,1771,382.313076,382.31177,382.314455,553.157,550.0135,554.1757,105,105,187763.6022,pos
3772,1772,382.672522,382.671216,382.673736,702.6039,701.6482,703.8685,70,70,243568.7454,pos
3773,1773,382.687107,382.685647,382.720963,341.6454,340.8614,349.5861,99,99,960953.1556,pos
3774,1774,382.763848,382.762506,382.765341,47.6912,46.2325,48.978,99,99,137004.7722,pos
3775,1775,383.112792,383.111393,383.138382,50.3797,42.3545,51.5353,81,81,129901.0998,pos
3776,1776,383.184563,383.183419,383.185828,769.5641,767.5125,770.9537,97,97,470086.9791,pos
3777,1777,383.207192,383.205946,383.208469,647.60615,646.4378,648.6911,98,98,467780.7579,pos
3778,1778,383.188311,383.186505,383.221638,341.65845,340.6237,349.4319,98,98,203493.2383,pos
3779,1779,383.20371,383.202197,383.234332,729.2735,728.1978,738.2121,99,99,532858.2903,pos
3780,1780,384.188149,384.185955,384.189079,769.0495,767.9231,771.4518,67,67,71896.09104,pos
3781,1781,384.200947,384.199733,384.232652,353.6801,352.9409,360.7882,99,99,2359328.954,pos
3782,1782,384.269402,384.267792,384.270318,908.142,907.4011,909.0513,58,58,53055.50119,pos
3783,1783,384.343956,384.341299,384.345297,755.8654,752.5161,759.4723,90,90,95377.69024,pos
3784,1784,384.702723,384.701327,384.736285,353.6247,352.9409,360.7339,99,99,761344.6021,pos
3785,1785,384.76089,384.759664,384.762661,47.44085,45.6881,49.0232,98,98,76011.46597,pos
3786,1786,385.141166,385.139941,385.142753,259.7868,258.6011,260.7156,87,87,147157.5211,pos
3787,1787,385.203618,385.202362,385.204946,274.60785,273.8426,275.3645,94,94,228371.8937,pos
3788,1788,385.198379,385.174936,385.199982,654.77315,653.154,656.1129,84,84,333252.9936,pos
3789,1789,385.204113,385.202178,385.246932,353.47235,352.5624,360.4409,98,98,163737.054,pos
3790,1790,385.276804,385.275459,385.277949,935.7462,934.6245,936.4478,75,75,127969.0834,pos
3791,1791,385.250021,385.248292,385.29274,768.7315,756.6625,770.9537,57,57,60005.90126,pos
