idx,idx_old,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,samples,MPA,polarity,tp1_food_YESvsNO,id,P_1,p<0.05,"p,0.01",sign_1
5853,3853,716.932422,716.930226,716.93465,396.8626,395.9291,397.6711,99,99,578263.3282,pos,TRUE,5853,0.123352,0,0,1
5854,3854,717.362424,717.360015,717.364432,346.278,345.3162,346.9368,99,99,320047.8093,pos,TRUE,5854,0.369405,0,0,1
5855,3855,717.428863,717.42608,717.434404,853.15345,851.6982,855.0703,102,102,146575.2371,pos,TRUE,5855,0.602102,0,0,1
5856,3856,717.433929,717.431131,717.436667,396.75065,395.7144,398.159,100,100,211894.1773,pos,TRUE,5856,0.415383,0,0,1
5857,3857,717.450079,717.447286,717.452269,763.0696,761.9304,764.0192,95,95,278504.983,pos,TRUE,5857,0.067982,0,0,1
5858,3858,717.470952,717.468755,717.474143,654.92185,653.9305,656.1339,94,94,332277.1327,pos,TRUE,5858,0.069979,0,0,1
5859,3859,717.58544,717.582819,717.587824,918.8636,917.6301,919.9104,91,91,106274.5231,pos,FALSE,NA,NA,NA,NA,NA
5860,3860,718.365948,718.363044,718.367977,346.0938,345.1207,346.8556,58,58,67434.63385,pos,FALSE,NA,NA,NA,NA,NA
5861,3861,718.381164,718.378751,718.383718,464.5266,463.6064,465.2211,98,98,297396.0814,pos,TRUE,5861,0.396021,0,0,1
5862,3862,718.377814,718.374817,718.381316,396.4726,394.8908,397.3157,93,93,191400.8036,pos,TRUE,5862,0.977318,0,0,1
5863,3863,718.474471,718.472094,718.477436,655.11535,653.9894,657.0988,80,80,110519.6207,pos,TRUE,5863,0.238124,0,0,1
5864,3864,718.452807,718.449426,718.455608,763.0674,761.6463,764.1387,78,78,91538.50648,pos,TRUE,5864,0.061531,0,0,1
5865,3865,718.882931,718.879747,718.885167,464.55035,463.6048,465.4557,96,96,203009.0178,pos,TRUE,5865,0.737729,0,0,1
5866,3866,718.908082,718.905796,718.910599,396.9521,396.0681,398.159,100,100,2080053.409,pos,TRUE,5866,0.683543,0,0,1
5867,3867,718.951419,718.949021,718.95414,741.1601,740.0052,742.849,100,100,391316.4135,pos,TRUE,5867,0.0018,TRUE,TRUE,1
5868,3868,719.409969,719.40775,719.412081,396.9877,396.0681,397.7327,99,99,1431003.802,pos,TRUE,5868,0.40592,0,0,1
5869,3869,719.401874,719.39949,719.404521,341.2477,340.4831,341.8973,55,55,53640.33029,pos,TRUE,5869,0.637787,0,0,-1
5870,3870,719.475882,719.452725,719.489341,751.25105,740.9422,755.7768,100,100,647654.8203,pos,FALSE,NA,NA,NA,NA,NA
5871,3871,719.569996,719.56659,719.571989,1041.8617,1036.8165,1047.2762,71,71,127375.7388,pos,FALSE,NA,NA,NA,NA,NA
5872,3872,719.911392,719.909305,719.913642,396.9261,396.0242,397.7585,99,99,578553.6185,pos,TRUE,5872,0.589883,0,0,1
5873,3873,719.95509,719.952481,719.958005,741.2125,739.7657,742.4275,81,81,91122.66111,pos,FALSE,NA,NA,NA,NA,NA
5874,3874,720.412965,720.410042,720.415396,396.74435,394.2879,397.8719,94,94,142293.2184,pos,TRUE,5874,0.58602,0,0,1
5875,3875,720.431574,720.405321,720.43525,333.87595,332.964,341.4459,84,84,89364.59537,pos,FALSE,NA,NA,NA,NA,NA
5876,3876,720.489931,720.483501,720.492857,753.9772,752.5163,755.7768,89,89,178203.1972,pos,TRUE,5876,0.022314,TRUE,0,1
5877,3877,720.585495,720.582776,720.588311,959.2333,958.4517,960.716,89,89,144141.2712,pos,TRUE,5877,0.172828,0,0,1
5878,3878,721.38663,721.38403,721.391396,397.03465,396.0242,399.774,102,102,3390609.147,pos,TRUE,5878,0.10243,0,0,1
5879,3879,721.429631,721.427247,721.436694,740.85665,739.9508,741.8774,100,100,1554838.672,pos,TRUE,5879,0.041561,TRUE,0,1
5880,3880,721.888092,721.885829,721.890346,397.07945,396.0681,398.159,100,100,2235124.927,pos,TRUE,5880,0.058351,0,0,1
5881,3881,721.931226,721.929027,721.938281,740.86495,739.9508,741.8774,100,100,1179380.701,pos,TRUE,5881,0.244062,0,0,1
5882,3882,722.389856,722.386782,722.394754,397.05675,396.3362,399.774,100,100,929976.3769,pos,TRUE,5882,0.229293,0,0,1
5883,3883,722.433071,722.430498,722.441706,740.6265,739.3502,741.4807,100,100,487081.2989,pos,TRUE,5883,0.427376,0,0,1
5884,3884,722.53154,722.522959,722.542841,906.16875,899.0592,913.1998,104,104,189774.0103,pos,FALSE,NA,NA,NA,NA,NA
5885,3885,722.891109,722.888552,722.898287,396.9002,395.8821,398.5892,99,99,265985.8783,pos,TRUE,5885,0.00919,TRUE,TRUE,1
5886,3886,722.934801,722.931702,722.941366,740.5552,737.9075,741.8968,93,93,123138.9447,pos,TRUE,5886,0.006595,TRUE,TRUE,1
5887,3887,723.412876,723.392831,723.422297,396.3744,394.9118,399.774,57,57,29226.06312,pos,FALSE,NA,NA,NA,NA,NA
5888,3888,723.433042,723.430293,723.435639,353.16995,352.2066,353.8309,98,98,153099.6224,pos,TRUE,5888,0.885956,0,0,1
5889,3889,723.520149,723.51771,723.522664,762.92255,761.6409,764.7247,80,80,247452.7266,pos,TRUE,5889,0.020596,TRUE,0,1
5890,3890,723.536123,723.53332,723.538352,876.1166,875.4197,877.1669,99,99,3279343.259,pos,TRUE,5890,0.001823,TRUE,TRUE,1
5891,3891,724.459261,724.454172,724.465324,347.1238,345.9215,348.9949,99,99,176981.3854,pos,TRUE,5891,0.351213,0,0,-1
5892,3892,724.539297,724.536819,724.541619,876.1902,875.4197,877.1669,99,99,1277928.645,pos,TRUE,5892,0.002546,TRUE,TRUE,1
5893,3893,725.388714,725.38392,725.391681,420.7997,419.9006,421.5414,71,71,69177.45082,pos,FALSE,NA,NA,NA,NA,NA
5894,3894,725.551417,725.549205,725.553954,902.6688,900.6839,904.3593,99,99,3261971.287,pos,TRUE,5894,0.003114,TRUE,TRUE,1
5895,3895,725.897134,725.894368,725.900597,395.65125,394.2751,397.6738,88,88,108517.9107,pos,FALSE,NA,NA,NA,NA,NA
5896,3896,726.554855,726.552682,726.55725,902.6688,900.6839,904.3593,99,99,1282216.608,pos,TRUE,5896,0.008586,TRUE,TRUE,1
5897,3897,726.896818,726.893576,726.900106,396.3362,394.3504,397.8237,71,71,63891.07765,pos,FALSE,NA,NA,NA,NA,NA
5898,3898,727.562451,727.557788,727.567263,899.693,886.5931,908.2947,97,97,437331.2837,pos,TRUE,5898,0,TRUE,TRUE,1
5899,3899,728.377301,728.373695,728.382888,395.7039,394.2191,397.2255,97,97,177065.9525,pos,TRUE,5899,0.080984,0,0,-1
5900,3900,728.418974,728.416526,728.422219,737.4116,735.7032,738.7562,100,100,318387.1941,pos,TRUE,5900,0.961451,0,0,1
5901,3901,728.572325,728.562096,728.576131,884.7581,883.4921,901.6476,54,54,29389.99764,pos,FALSE,NA,NA,NA,NA,NA
5902,3902,728.78168,728.778609,728.784629,833.4829,832.2292,835.9715,79,79,98534.37305,pos,FALSE,NA,NA,NA,NA,NA
5903,3903,728.878901,728.874806,728.885424,395.5846,393.6411,397.2179,80,80,96028.81741,pos,FALSE,NA,NA,NA,NA,NA
5904,3904,728.921222,728.918714,728.927286,737.9301,736.4504,739.24,98,98,208061.1854,pos,TRUE,5904,0.443911,0,0,1
5905,3905,729.11659,729.114154,729.119193,833.1696,831.5068,834.9609,79,79,105429.3479,pos,FALSE,NA,NA,NA,NA,NA
5906,3906,729.373614,729.370582,729.376072,396.8281,395.4424,397.6341,99,99,313597.5733,pos,TRUE,5906,0.423329,0,0,1
5907,3907,729.426795,729.424521,729.429429,641.6995,640.5066,642.9325,96,96,302952.5685,pos,TRUE,5907,0.024809,TRUE,0,1
5908,3908,729.421618,729.417852,729.428351,738.6639,736.9206,740.5687,87,87,137592.7054,pos,TRUE,5908,0.589877,0,0,1
5909,3909,729.5855,729.583011,729.587985,908.7001,907.9016,909.8374,99,99,684365.1068,pos,TRUE,5909,0.000897,TRUE,TRUE,1
5910,3910,729.930677,729.928075,729.932984,400.21345,399.0904,401.1554,98,98,427288.1014,pos,TRUE,5910,0.671016,0,0,1
5911,3911,729.928498,729.926319,729.931035,641.8214,640.1459,643.152,75,75,164455.3881,pos,TRUE,5911,0.098869,0,0,1
5912,3912,730.434923,730.432756,730.43808,731.15395,729.8994,732.1601,100,100,253648.3701,pos,TRUE,5912,0.050642,0,0,1
5913,3913,730.430635,730.426943,730.433339,400.3341,399.237,401.5867,98,98,241080.8816,pos,TRUE,5913,0.26363,0,0,1
5914,3914,730.533047,730.530396,730.535822,886.02405,885.052,888.1204,100,100,868207.7798,pos,TRUE,5914,0.087255,0,0,1
5916,3916,730.936542,730.933586,730.939584,731.09565,730.0413,732.5979,100,100,176393.429,pos,TRUE,5916,0.469193,0,0,1
5917,3917,731.536319,731.533816,731.539247,885.9199,884.9418,887.503,97,97,351432.5818,pos,TRUE,5917,0.125032,0,0,1
5918,3918,731.601247,731.598598,731.603948,936.3047,935.228,937.6791,100,100,1251379.352,pos,TRUE,5918,0.034258,TRUE,0,1
5919,3919,732.407932,732.374529,732.410333,400.1387,399.2233,401.3919,101,101,360951.7934,pos,TRUE,5919,0.513255,0,0,-1
5920,3920,732.54852,732.546208,732.551176,908.886,908.0374,910.1481,99,99,1403641.455,pos,TRUE,5920,0.846255,0,0,1
5921,3921,732.910855,732.876142,732.918902,399.6218,398.0339,401.5227,97,97,208188.1354,pos,TRUE,5921,0.111675,0,0,-1
5922,3922,733.386425,733.383498,733.388943,448.1965,446.3317,449.4387,91,91,111837.5926,pos,TRUE,5922,0.397031,0,0,1
5923,3923,733.419226,733.410643,733.428639,397.4396,395.2304,400.6488,58,58,27393.47338,pos,FALSE,NA,NA,NA,NA,NA
5924,3924,733.552003,733.549627,733.554697,908.8791,908.0374,910.1191,99,99,561038.9147,pos,TRUE,5924,0.997024,0,0,1
5925,3925,733.609738,733.60668,733.613233,937.3138,936.1536,941.4843,69,69,117501.5006,pos,FALSE,NA,NA,NA,NA,NA
5926,3926,734.448849,734.444579,734.450734,446.1032,445.4418,446.9478,86,86,68028.6917,pos,FALSE,NA,NA,NA,NA,NA
5927,3927,734.564418,734.561915,734.567081,937.0555,936.3324,938.2933,99,99,625708.7549,pos,TRUE,5927,0.334861,0,0,1
5928,3928,735.372864,735.370428,735.375914,437.3639,436.1128,438.1041,87,87,116642.2693,pos,TRUE,5928,0.149685,0,0,1
5929,3929,735.567742,735.565456,735.570681,936.88555,936.0192,938.0192,100,100,256905.3712,pos,TRUE,5929,0.379634,0,0,1
5930,3930,736.428049,736.425642,736.430042,341.5226,340.6237,342.2496,99,99,1672182.243,pos,TRUE,5930,0.627271,0,0,-1
5931,3931,737.393409,737.390868,737.395412,508.37665,503.9337,514.4997,82,82,338733.4276,pos,TRUE,5931,0.058986,0,0,1
5932,3932,737.431567,737.429159,737.433408,341.5414,340.6237,342.2496,99,99,542989.1407,pos,TRUE,5932,0.963894,0,0,1
5933,3933,737.504638,737.501678,737.50702,507.6564,503.1678,513.4695,90,90,652628.831,pos,TRUE,5933,0.003529,TRUE,TRUE,1
5934,3934,737.615953,737.613388,737.618483,507.666,503.9337,513.9789,89,89,890698.7538,pos,TRUE,5934,0.001699,TRUE,TRUE,1
5935,3935,737.727422,737.724845,737.730076,507.7197,503.9337,513.9789,89,89,837342.1904,pos,TRUE,5935,0.09339,0,0,1
5936,3936,737.838701,737.836401,737.841147,507.7398,503.874,513.9789,87,87,668843.8858,pos,TRUE,5936,0.047046,TRUE,0,1
5937,3937,737.916044,737.913612,737.919025,466.4359,465.4252,467.6865,79,79,77883.81652,pos,FALSE,NA,NA,NA,NA,NA
5938,3938,737.950063,737.94776,737.952886,507.72975,503.9337,513.0152,82,82,440818.1552,pos,TRUE,5938,0.019682,TRUE,0,1
5939,3939,738.061462,738.05892,738.064071,507.99535,504.0797,513.0152,76,76,250168.8723,pos,TRUE,5939,0.019272,TRUE,0,1
5940,3940,738.173034,738.170465,738.175658,507.99535,505.1549,512.0835,64,64,126427.4221,pos,TRUE,5940,0.228715,0,0,1
5941,3941,738.443968,738.441422,738.446047,400.246,399.4618,400.8126,99,99,605208.8703,pos,TRUE,5941,0.202935,0,0,1
5942,3942,738.945625,738.942492,738.947724,400.1901,399.2271,401.1106,100,100,436227.6233,pos,TRUE,5942,0.053705,0,0,1
5943,3943,739.403767,739.40154,739.406213,446.4263,445.4418,447.0864,94,94,214160.5771,pos,TRUE,5943,0.557521,0,0,1
5944,3944,739.447115,739.444013,739.449353,399.9963,399.1879,401.2025,94,94,159393.9801,pos,FALSE,NA,NA,NA,NA,NA
5945,3945,740.394437,740.391797,740.397088,466.57,465.6588,467.579,97,97,277827.6263,pos,TRUE,5945,0.563533,0,0,1
5946,3946,740.459381,740.457007,740.461387,353.6003,352.8811,354.2195,100,100,1195404.652,pos,TRUE,5946,0.630447,0,0,1
5947,3947,740.546549,740.544126,740.548961,762.5051,761.8117,763.1971,100,100,464897.2387,pos,TRUE,5947,0.021638,TRUE,0,1
5948,3948,740.896155,740.893552,740.89822,466.4994,465.6074,467.5393,95,95,188068.6914,pos,FALSE,NA,NA,NA,NA,NA
5949,3949,740.921626,740.918849,740.923881,400.3464,399.8039,401.2467,99,99,1521692.174,pos,TRUE,5949,0.444653,0,0,1
5950,3950,740.964366,740.961658,740.967225,740.7826,739.9508,742.3358,99,99,398896.622,pos,TRUE,5950,0.030177,TRUE,0,1
5951,3951,741.383174,741.380801,741.385131,341.599,340.4772,342.2496,99,99,3215885.339,pos,TRUE,5951,0.747294,0,0,1
5952,3952,741.423191,741.420442,741.425444,400.3309,399.5485,401.869,100,100,1071825.14,pos,TRUE,5952,0.3885,0,0,1
5953,3953,741.470074,741.467523,741.472732,759.7065,758.7556,760.8582,100,100,870915.8226,pos,TRUE,5953,0.001957,TRUE,TRUE,1
5954,3954,741.462896,741.460493,741.464761,353.4065,352.6688,354.0884,99,99,380929.8309,pos,TRUE,5954,0.577255,0,0,1
5955,3955,741.549795,741.546894,741.552382,762.30595,761.56,763.03,94,94,171022.0378,pos,TRUE,5955,0.008139,TRUE,TRUE,1
5956,3956,741.924664,741.922094,741.927246,400.3019,399.2271,401.1585,99,99,447585.3346,pos,TRUE,5956,0.03543,TRUE,0,1
5957,3957,741.968309,741.964989,741.970531,740.749,739.5428,742.0033,77,77,87735.40053,pos,FALSE,NA,NA,NA,NA,NA
5958,3958,742.386898,742.384272,742.388736,341.6495,340.4772,342.2882,99,99,1056396.807,pos,TRUE,5958,0.838826,0,0,1
5959,3959,742.426008,742.421107,742.42843,400.2893,398.7691,402.0978,88,88,103301.3912,pos,FALSE,NA,NA,NA,NA,NA
5960,3960,742.465405,742.462274,742.467301,352.9743,352.0971,353.7574,73,73,56277.01375,pos,FALSE,NA,NA,NA,NA,NA
5961,3961,742.473817,742.471338,742.476723,760.2484,758.62,761.079,100,100,325059.3321,pos,TRUE,5961,0.001844,TRUE,TRUE,1
5962,3962,742.569156,742.565182,742.572242,931.9793,931.0192,961.3373,106,100,549532.2152,pos,TRUE,5962,0.573287,0,0,1
5963,3963,743.399745,743.373399,743.401757,400.5206,399.5207,401.3097,100,100,2771207.584,pos,TRUE,5963,0.058447,0,0,1
5964,3964,743.44281,743.440334,743.445179,740.50655,739.6484,741.4251,100,100,1613510.19,pos,TRUE,5964,0.051903,0,0,1
5965,3965,743.574208,743.570142,743.576702,931.7587,930.6715,932.8853,94,94,240633.1374,pos,TRUE,5965,0.565059,0,0,1
5966,3966,743.901718,743.898621,743.903639,400.5218,399.5207,401.5145,99,99,1905831.363,pos,TRUE,5966,0.248727,0,0,1
5967,3967,743.9442,743.941827,743.947261,740.49095,739.4601,741.4251,100,100,1257209.627,pos,TRUE,5967,0.098384,0,0,1
5968,3968,744.403229,744.375158,744.405635,400.4309,398.7863,401.3097,101,101,820032.1792,pos,TRUE,5968,0.088896,0,0,1
5969,3969,744.446023,744.44357,744.468559,740.4112,739.4744,771.4975,105,99,534715.1811,pos,TRUE,5969,0.012121,TRUE,0,1
5970,3970,744.548481,744.546327,744.550922,901.10895,899.94,902.4444,100,100,319057.4893,pos,TRUE,5970,0.804617,0,0,1
5971,3971,744.58375,744.581704,744.587383,940.569,937.7286,945.3007,96,96,439658.1963,pos,TRUE,5971,0.720335,0,0,1
5972,3972,744.904455,744.901835,744.906918,400.5218,398.5211,401.3639,99,99,220640.9595,pos,TRUE,5972,0.133775,0,0,1
5973,3973,744.947793,744.945364,744.954952,740.2922,738.7275,772.7325,95,94,141380.2165,pos,TRUE,5973,0.003135,TRUE,TRUE,1
5974,3974,745.414685,745.412171,745.416426,353.7743,352.9409,354.3459,100,100,2664449.613,pos,TRUE,5974,0.169859,0,0,1
5975,3975,745.50168,745.499501,745.504092,762.6863,762.1087,763.4837,100,100,3412691.057,pos,TRUE,5975,0.035543,TRUE,0,1
5976,3976,745.551955,745.549313,745.554215,901.07675,899.94,902.0763,88,88,130406.3835,pos,TRUE,5976,0.615718,0,0,1
5977,3977,745.589849,745.582073,745.604886,940.8601,937.9862,954.5053,75,75,156451.6301,pos,TRUE,5977,0.185569,0,0,1
5978,3978,746.417921,746.415483,746.420178,353.6342,352.6172,354.2546,100,100,865703.0682,pos,TRUE,5978,0.069048,0,0,1
5979,3979,746.505098,746.502775,746.507506,762.73225,762.0245,763.4837,100,100,1321206.761,pos,TRUE,5979,0.032094,TRUE,0,1
5980,3980,746.565169,746.562694,746.568294,925.7196,924.6399,926.8195,100,100,262753.8674,pos,TRUE,5980,0.248253,0,0,1
5981,3981,746.60169,746.598539,746.604419,963.43835,962.1636,964.6289,100,100,391122.6866,pos,TRUE,5981,0.145211,0,0,1
5982,3982,747.420587,747.417958,747.422976,353.28355,352.3344,353.8966,92,92,183127.5969,pos,TRUE,5982,0.932065,0,0,1
5983,3983,747.507934,747.505599,747.510269,762.02695,761.2528,763.0616,100,100,308367.4141,pos,TRUE,5983,0.032576,TRUE,0,1
5984,3984,747.51743,747.514423,747.519404,793.4404,792.7784,794.7614,72,72,119800.508,pos,FALSE,NA,NA,NA,NA,NA
5985,3985,747.568251,747.565329,747.570501,925.3601,924.6802,926.7117,70,70,95662.83592,pos,FALSE,NA,NA,NA,NA,NA
5986,3986,747.604499,747.601647,747.607529,963.64385,962.7103,965.5761,92,92,161055.1392,pos,TRUE,5986,0.226706,0,0,1
5987,3987,749.551726,749.54897,749.554531,884.077,882.6955,885.1961,88,88,118894.5632,pos,FALSE,NA,NA,NA,NA,NA
5988,3988,750.389497,750.386669,750.398643,399.02725,397.2612,400.8386,78,78,91661.44622,pos,FALSE,NA,NA,NA,NA,NA
5989,3989,750.432231,750.429772,750.444666,737.4001,736.1733,738.8763,99,99,278489.1679,pos,TRUE,5989,0.45188,0,0,1
5990,3990,750.538503,750.53585,750.54106,933.034,932.178,934.3144,91,91,170461.8597,pos,TRUE,5990,0.758149,0,0,1
5991,3991,750.934142,750.931351,750.944744,737.4041,735.9951,738.4592,99,99,199327.1121,pos,TRUE,5991,0.914039,0,0,1
5992,3992,751.38692,751.384292,751.389263,400.2875,399.2457,401.1957,99,99,261588.1739,pos,TRUE,5992,0.001373,TRUE,TRUE,1
5993,3993,751.439846,751.437327,751.442375,641.88375,640.5714,643.7635,98,98,315294.958,pos,TRUE,5993,0.004768,TRUE,TRUE,1
5994,3994,751.433083,751.430306,751.441813,738.736,737.5411,740.5687,85,85,129469.4645,pos,FALSE,NA,NA,NA,NA,NA
5995,3995,751.567288,751.564711,751.569723,908.3311,907.3867,909.549,100,100,285395.8962,pos,TRUE,5995,0.001399,TRUE,TRUE,1
5996,3996,751.943738,751.940875,751.946011,403.3189,402.3184,404.1489,98,98,267958.392,pos,TRUE,5996,0.230709,0,0,1
5997,3997,751.941559,751.938958,751.944592,641.87585,640.3555,643.6884,92,92,226337.7854,pos,TRUE,5997,0.00284,TRUE,TRUE,1
5998,3998,752.448065,752.444054,752.450873,730.7209,729.5153,731.6333,99,99,244168.8366,pos,TRUE,5998,0.033848,TRUE,0,1
5999,3999,752.444531,752.441145,752.449927,403.4963,401.6381,404.3947,97,97,157208.7433,pos,TRUE,5999,0.064453,0,0,1
6000,4000,752.515028,752.512204,752.517722,885.9089,884.9418,887.8583,100,100,535370.5051,pos,TRUE,6000,0.133341,0,0,1
6001,4001,752.55413,752.55126,752.557042,962.16275,961.0678,963.8285,96,96,238121.8193,pos,TRUE,6001,0.528774,0,0,1
6002,4002,752.949781,752.945932,752.95252,730.8433,729.6468,731.8236,99,99,189263.7302,pos,TRUE,6002,0.42172,0,0,1
6003,4003,753.518297,753.51552,753.521023,885.8768,884.9193,887.8251,99,99,220741.0873,pos,TRUE,6003,0.090687,0,0,1
6004,4004,753.582866,753.580168,753.585798,935.9196,934.9975,937.0498,99,99,731044.6262,pos,TRUE,6004,0.00385,TRUE,TRUE,1
6005,4005,754.420999,754.418161,754.423566,403.31455,402.3184,404.6537,96,96,221934.3255,pos,TRUE,6005,0.154026,0,0,-1
6006,4006,754.530564,754.527824,754.533282,909.3082,908.4733,910.2644,99,99,581244.4043,pos,TRUE,6006,0.440451,0,0,1
6007,4007,754.925708,754.917047,754.936292,402.5814,400.8535,404.7171,85,85,127763.6866,pos,FALSE,NA,NA,NA,NA,NA
6008,4008,754.985633,754.98329,754.988765,700.9427,700.4069,701.8107,98,98,275619.6007,pos,TRUE,6008,0.000168,TRUE,TRUE,1
6009,4009,755.399556,755.395831,755.403085,450.4058,449.0985,451.8307,80,80,95499.37722,pos,FALSE,NA,NA,NA,NA,NA
6010,4010,755.487141,755.484669,755.489718,701.0743,700.4829,701.8451,98,98,253620.7208,pos,TRUE,6010,0.000001,TRUE,TRUE,1
6011,4011,755.510597,755.507943,755.513053,508.0582,504.415,514.4997,61,61,101139.3758,pos,TRUE,6011,0.239201,0,0,1
6012,4012,755.534307,755.531209,755.538969,909.2338,877.6375,910.2644,105,99,244535.8707,pos,TRUE,6012,0.06822,0,0,1
6013,4013,755.621802,755.619022,755.624848,507.7241,503.874,513.0152,77,77,153847.003,pos,TRUE,6013,0.014815,TRUE,0,-1
6014,4014,755.733259,755.730718,755.736608,507.97385,503.874,512.9594,78,78,157268.2666,pos,TRUE,6014,0.136135,0,0,-1
6015,4015,755.84455,755.841706,755.847259,507.7504,504.4974,511.9927,65,65,114063.2435,pos,FALSE,NA,NA,NA,NA,NA
6016,4016,755.986673,755.983337,755.989687,701.0561,700.4069,701.9116,97,97,153327.3127,pos,FALSE,NA,NA,NA,NA,NA
6018,4018,756.54835,756.546019,756.55077,894.4901,893.2952,896.6122,100,100,2904872.579,pos,TRUE,6018,0.341108,0,0,-1
6019,4019,757.357151,757.354384,757.359557,341.14305,340.276,341.8276,98,98,169429.9253,pos,TRUE,6019,0.171969,0,0,1
6020,4020,757.465547,757.4595,757.469196,651.43205,634.3193,653.0893,74,74,104711.2753,pos,FALSE,NA,NA,NA,NA,NA
6021,4021,757.551901,757.549436,757.554468,894.6362,893.2952,897.1401,99,99,1238722.358,pos,TRUE,6021,0.399922,0,0,-1
6022,4022,757.616709,757.613687,757.619224,941.9598,941.1364,942.9152,97,97,228214.2361,pos,TRUE,6022,0.225991,0,0,1
6023,4023,758.564067,758.561739,758.567335,918.6821,917.8206,919.7238,99,99,19715158.65,pos,TRUE,6023,0.146706,0,0,1
6024,4024,759.480761,759.478272,759.483053,754.976,753.3865,757.7849,100,100,489168.4421,pos,TRUE,6024,0.008787,TRUE,TRUE,1
6025,4025,759.567248,759.52771,759.570579,918.5932,917.8206,968.8528,101,100,9060411.286,pos,TRUE,6025,0.13934,0,0,1
6026,4026,759.632411,759.629917,759.635343,971.9593,970.6852,973.3464,99,99,853182.9675,pos,TRUE,6026,0.461521,0,0,1
6027,4027,760.457113,760.45422,760.459087,403.4193,402.6333,404.5395,99,99,432462.4442,pos,TRUE,6027,0.162873,0,0,1
6028,4028,760.484826,760.481154,760.490516,754.6424,750.619,756.0253,91,91,169483.0211,pos,TRUE,6028,0.026187,TRUE,0,1
6029,4029,760.579662,760.577042,760.582397,941.8318,941.1364,942.8788,99,99,11360688.15,pos,TRUE,6029,0.384014,0,0,1
6030,4030,760.635964,760.633139,760.63871,971.9593,970.7682,973.3464,97,97,375303.1131,pos,TRUE,6030,0.277411,0,0,1
6031,4031,760.958816,760.955804,760.961308,403.3723,402.3184,404.5991,99,99,307441.8099,pos,TRUE,6031,0.002653,TRUE,TRUE,1
6032,4032,761.38845,761.385759,761.390724,353.3832,352.3344,353.9468,86,86,196852.4024,pos,TRUE,6032,0.584221,0,0,1
6033,4033,761.460169,761.456314,761.462374,403.4137,401.7508,404.7171,90,90,99670.60785,pos,FALSE,NA,NA,NA,NA,NA
6034,4034,761.475891,761.472577,761.478889,762.6192,760.9958,763.4837,93,93,256201.7299,pos,TRUE,6034,0.008459,TRUE,TRUE,1
6035,4035,761.496894,761.494334,761.499501,655.37415,654.2555,656.4546,92,92,281965.2713,pos,TRUE,6035,0.131084,0,0,1
6036,4036,761.582831,761.58051,761.585615,941.9378,941.1364,943.1504,99,99,5099286.387,pos,TRUE,6036,0.332483,0,0,1
6037,4037,761.640327,761.637644,761.644556,972.36975,971.1748,974.5154,54,54,32338.55821,pos,FALSE,NA,NA,NA,NA,NA
6038,4038,762.407653,762.405127,762.41018,468.50515,467.7537,469.4792,98,98,234572.8466,pos,TRUE,6038,0.7578,0,0,1
