"X","name","fold","tstat","pvalue","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","batch_1","batch_2","B_7","B_8","B_29","B_14","B_6","B_10","B_20","B_11","B_18","B_3","B_15","B_4","B_1","B_5","B_17","B_16","B_12","B_2","B_19","B_9","B_32","B_25","B_27","B_13","B_35","B_21","B_33","B_23","B_36","B_37","B_26","B_34","B_30","B_31","B_28","B_22","B_24","A_15","A_8","A_2","A_6","A_3","A_1","A_10","A_16","A_14","A_9","A_20","A_23","A_11","A_7","A_19","A_18","A_22","A_21","A_5","A_4","A_17","A_24","A_12","A_13","QC_1","QC_10","QC_11","QC_12","QC_13","QC_14","QC_15","QC_16","QC_17","QC_18","QC_19","QC_2","QC_20","QC_3","QC_4","QC_5","QC_6","QC_7","QC_8","QC_9","QC9_2","isotopes","adduct","pcgroup"
722,"M289T778",2.322867570386,-11.671449917513,0,288.631867769757,288.630537942195,288.632445183513,777.933,775.03,781.83,130,54,67,321822.553892577,234831.595214287,118637.020014167,495853.659329102,388343.528671875,298569.536194763,181866.583952892,225631.575509126,360679.559700928,329989.372400392,302118.015757814,118301.386618024,387085.526450031,240624.771119211,367054.78673877,396120.451020885,212114.627437501,366295.083007896,584288.125956485,333027.743720422,97343.1237211736,161915.591176464,106737.300060847,316133.350468237,106140.041562038,176128.988529871,224432.952924342,128801.231826509,112099.908892122,117695.51108815,95897.3236040047,166000.486440789,202048.713785522,224621.438645135,256468.626622484,143358.734506138,160261.621088162,421765.56360033,383229.070533767,406503.975939985,379468.552153907,463637.086408393,175414.76460612,509403.556714133,287806.005441695,404730.661134375,654451.103572756,245693.128422554,92301.4094175245,552143.530063116,288780.192235724,257849.351643105,192400.712758788,167511.266567058,185712.079928907,259980.261740186,296911.360855003,198792.48905603,261713.604494825,394577.916663397,409399.301030909,89395.2097398043,349610.996705767,348650.741532551,176715.934753975,181099.962723016,56850.3854004725,199790.142251222,160311.313980201,165412.510920569,183102.257666016,118840.061563938,111079.879380156,190334.774254394,99368.6111656498,230598.379801436,195159.298301809,152966.575418107,318339.323042078,378489.999653783,369420.28831743,104028.970747602,"[18][M+2]2+","",5
723,"M289T800",1.76818194016785,-8.71997885144473,1.05138120432002e-12,288.640026399469,288.638595248289,288.640355693671,800.421,797.043,803.299,137,55,80,969062.267852931,1208120.77915066,422384.398025112,1161610.12900247,667878.714623574,1001921.239305,575037.212650849,907184.734737028,880230.825999853,309240.701766368,822308.462745312,414556.385042783,326071.126642155,789878.84024353,523621.710256713,920389.346991701,674900.005000841,484086.063796892,927331.226575082,1143760.98745919,252562.540903255,527226.366216545,444736.745718008,1255114.8940068,377411.035333682,446855.485006917,730099.193712927,541585.99008566,465933.755615479,575261.659304418,586801.092012618,662531.438141552,616799.186943993,571120.036163479,707907.842543185,565136.049533484,496192.527098061,1063650.7046735,1268666.76845529,885341.838821756,1210235.61691695,916394.650038506,411895.569245167,1157022.82004516,951515.478918456,949710.614819628,1729741.22189837,519332.609655271,561861.097230935,1029534.78958773,879629.797054532,607702.587731764,662400.255150608,771492.894553146,651639.958863619,960526.127350196,895640.371388673,578276.73571781,666257.750319891,941021.881373383,999711.162733648,223987.980712907,991116.018639235,923075.613133382,503193.003601563,554015.572398926,467387.111154562,537442.496440416,518161.524629149,551920.923887003,605498.595766114,605729.278190842,116738.439471731,622118.260993091,125549.68878408,402135.350012678,449147.162554462,571008.379890179,948801.499804102,964988.322325688,1034443.70321425,360597.524548275,"[63][M]2+","",15
724,"M289T98",1.71067244181158,-17.2651243916379,0,288.921369312543,288.919577526437,288.921906738299,97.6205,95.4594,105.457,147,57,81,2330600.26177344,1948539.25125594,1439531.75375099,2001496.38078697,1363189.98174303,2098162.59481357,778250.23788131,2061359.92342169,2221234.95084968,1346572.94152612,2163656.35605853,1626896.68709069,1157401.25748493,1294993.52479793,1346992.23229922,2010722.50077852,2320763.88164062,1798829.29037086,1421155.61551797,2136445.52315207,1213231.99261367,1020470.16408639,1228790.24810562,2197648.86323259,1142930.25957722,905741.554280631,927245.301475782,1363479.02843888,1432008.87564118,734326.441548868,1366515.16631756,1068295.38126528,736949.666709571,537816.485550476,600762.455712784,1145923.65356307,1185383.19658691,1654316.4151796,2112923.82860179,1476707.74932689,1598578.35233615,1233454.07632091,1496689.70167651,1409305.82295422,1819710.41993016,1734351.54166205,1700761.71695271,1027276.2650287,1042218.33467767,1774247.64453352,2009849.96401312,1021084.33334024,957906.762009711,1175448.30172611,914288.456582641,2061093.4376717,1959165.24610184,875719.818201925,1072960.9772932,2067878.33822553,1975155.52886011,1805096.00834184,1987451.88480726,1959580.71104922,1055312.90165117,1202362.08287228,1107303.89122992,1147569.99788178,1175925.23716879,1216375.38311033,1233272.9673123,1270462.03945321,1736884.41605186,1176557.75799075,1830802.47096398,1809602.3353974,1728201.43091094,1814204.28121115,2008407.8235946,2036965.96161406,2103540.48326845,1087960.60786312,"","",412
725,"M289T801",1.73886313860013,-7.60091670859595,1.24429355707889e-10,289.140553749027,289.139941719648,289.142033954359,801.26,797.252,804.168,60,42,14,231993.063205438,289858.341428917,92994.8119792541,276268.761373671,173655.813900653,248732.444762013,86775.098079529,178804.872618075,129448.285900977,94412.514098067,223686.014513865,106585.789445251,92940.9584193261,182311.60690085,124393.349594422,250801.472749837,137069.413240814,116225.482561196,212665.186467185,247424.576381958,56991.2757235608,122327.127144402,96460.3899034129,331387.194002719,92368.4755072243,110416.10661529,160087.842091658,121078.319321031,103846.69543645,129744.456861517,132073.751065899,149699.377207185,159543.214507994,64433.8902832029,122423.622138206,86405.5261387296,129932.854989595,260575.071446022,288734.325096507,159838.772028972,292440.014376066,89920.5054381009,116515.416229805,185479.047138061,248156.692769221,145367.050310201,385336.368823642,135155.549293791,146671.273602636,272995.976468506,207413.058373854,144354.38849173,156819.71738743,172659.399873359,142319.974271066,178899.325360222,216688.590285773,143017.818895092,152500.748842541,202865.022802734,256672.79863474,43944.2186455036,289256.094558593,200277.463281327,127582.203449863,133141.201305533,118331.951574618,64870.1070576922,136549.852288226,128680.781944451,145112.390576473,132161.681371742,18446.6431614384,155126.88526746,43493.2968987823,89097.7528479233,116900.247323572,159729.170430958,211282.669097696,234894.137302002,296936.043726563,81931.8359770494,"[63][M+1]2+","",15
726,"M289T640",1.73875564455707,-3.90891041062625,0.000196180866749662,289.219670007591,289.218000940192,289.220001455493,640.0495,637.731,645.062,126,53,68,253525.793807129,505847.658923828,33715.6576073106,418622.707250245,301727.852325528,262908.178972265,90376.1766169494,299585.604818511,158451.568175293,111513.576964543,93832.6251500646,318487.427633083,94940.8596209471,78901.7643883531,63088.5451039314,75461.8948197216,52899.1418384763,526185.0667901,190630.057243742,60210.7241162643,306812.237788014,92834.7844683379,575852.792331191,167260.942558684,222937.722888812,289674.024485155,167968.145744154,73404.1266826778,72495.4089923091,69864.780332703,76172.5107186579,281622.778519426,92846.8281281168,488016.545466469,78487.5983742796,214458.782216194,67291.9908873943,262300.20918931,308936.433120215,498284.037742627,252757.396671236,115188.688581381,940892.010397123,1404455.27695618,269946.372770544,706506.004540368,408258.708460884,117385.66533374,252504.509173225,388883.884414781,637052.263074867,171235.325780239,256099.64304737,141708.220258942,302099.010845823,177205.292676121,564624.775021582,581914.181640886,240050.15187351,480028.995970458,333743.580001466,250266.731971155,253570.019653883,276110.667379671,162915.710438058,151306.10860081,157679.550160758,143617.185354167,138652.323849609,149695.342700721,145797.314774414,179169.943808036,227247.079838671,143542.65535995,237669.182848422,241286.100534007,251233.048099448,232319.493798305,228068.021993083,227066.175956071,245781.032741908,159482.616973571,"[115][M+1]+","",46
727,"M290T777",1.80874115127469,-9.7078453954357,3.99680288865056e-15,289.628692566949,289.617871462693,289.629917112323,777.323,758.641,780.99,41,32,2,101023.423621765,121882.603519233,50502.2481904889,208579.935729934,140208.338251675,121328.498582658,78725.0469737053,112340.8126151,148852.163534477,117916.470242556,90299.6929084206,102518.568307799,134505.188316856,95670.4416740648,139719.0837376,171974.72122229,98735.7912262827,139836.315164691,128394.804848531,144316.654395305,31729.0624596785,62684.2925906618,57240.3584179166,155967.299978516,43673.3255262593,72771.496427846,101278.954847127,74678.3760921061,65221.9949288979,57941.4307864308,67192.043545936,81630.4103239874,83765.0899446518,98861.4718248323,67973.5284032502,70435.1688849181,78903.7922448913,100944.854641797,148412.155892473,145177.421579685,132057.216035075,164235.110185221,84730.2468324564,164539.945631957,110099.932280838,128415.987680957,128007.276145508,89692.5739302591,60476.5961851617,125516.334524522,77353.7110738218,93864.2287122647,173005.275980015,85070.5002973119,81462.2185529312,72095.5876907679,108255.323305214,78328.8900311699,88803.5039906502,129002.72163875,141814.595908255,19784.5029766466,121145.009644043,162722.96916266,69251.9520653556,78532.6240518967,58424.2971849203,81539.2670120262,67614.6576136351,64755.6978829876,76282.4911222011,73393.9757228951,16475.6579958508,84657.8865592569,39997.6102074981,84550.3693793369,85815.5051255524,110681.516090468,122901.617668603,76380.094422154,120421.127383559,59469.6922418207,"","",180
728,"M290T705",2.00281235259329,-5.84036652998688,1.05186404253388e-07,289.646983224699,289.646209858839,289.648156695297,705.274,686.63,729.657,123,53,45,893129.137461494,877327.211886755,507020.382696986,1079325.015782,477043.262725413,582808.924498556,211164.997296778,954088.677860676,1209916.26090495,463062.361346048,420533.602676661,381064.481780304,114938.737322754,466159.472270337,1092272.2638989,678880.57042393,1347855.72378589,180135.773707494,495173.059346233,746230.053699414,596104.526618298,296758.630388393,610122.657212385,1834127.27131658,549212.028735675,233598.973479801,212516.801841096,335831.688809093,213259.18865059,108366.004934842,697164.022416645,370909.120413391,918437.036946615,382561.800008711,374021.197158374,191936.826631758,395561.149609092,704141.957390789,635868.04700915,486203.337873244,386438.329561034,428284.194245338,404958.990476441,237055.784671874,989439.983686081,647180.763305093,756274.241955763,592064.926316163,359110.715236816,989182.289376871,594086.296540572,721836.314948492,249061.274161519,554263.06935791,272643.364610026,887489.789470458,1448684.74950958,579092.933204619,219089.528061205,596942.978342447,773214.802897826,0,656525.691590563,356213.430317806,210590.810365282,126221.503397576,535255.864421485,246557.115980887,576233.593260989,558822.683667341,1515079.97821641,480098.516833028,163339.02914001,583352.988203152,210435.993391028,481828.831837388,581287.567441073,508041.285267859,678702.874601564,585323.49569531,315054.429242101,113889.333823451,"","",248
729,"M290T846",11.1370616357666,15.0793442038501,0,289.647961397912,289.647769790158,289.648215003635,846.193,841.613,852.675,72,0,70,36885.3885522829,34831.4870188872,606337.591133469,41751.9770055893,10131.7734563742,72726.6345227649,405897.195355311,14356.1896083538,19148.3743329767,0,40660.5685827529,10063.5026504431,3240.15030560299,10553.8288811843,5082.7279891088,41305.661628487,13905.5632912478,9100.1627723399,9132.59811659988,37913.6980943685,114361.310416628,324363.830681315,108501.781575619,7240.90497562662,80303.117067705,246566.172948046,436172.203565349,180331.175425944,284321.425083008,102188.999284241,510304.487661023,327655.015359774,414752.890833703,237456.473920798,151113.894357151,217714.041679688,333119.559045728,21448.1511335075,45178.4196552201,25574.2365252355,51860.7320141877,34230.3813461491,8651.23992848294,80181.4580730438,56793.3621714896,17488.3682379927,79019.5690352984,445020.151581795,446411.405373046,46597.5467416516,32641.1185249976,400405.83755318,664916.927207371,514411.016695609,287258.893302001,59582.9202349828,6805.09914422887,432245.821989014,791069.499887589,40702.8359387749,82374.788831234,4261.30398993327,24116.289818311,20101.0273025902,321156.708491084,309499.403240532,232347.757434856,213514.838782493,217067.44899745,289205.799196793,350495.75714681,308475.637652307,4168.82683926904,258798.13841034,1672.02259005937,2143.55918170225,9864.33892317116,3833.49761988566,10434.5504046318,46014.7868458768,42123.4066296124,349347.116090971,"","",547
730,"M290T803",3.47640534883473,-15.2880112194544,0,289.657937869736,289.657507442654,289.658592225056,803.22,798.967,806.944,53,49,0,178203.300578328,153284.299620141,28587.1386739322,138270.265193751,192558.414473684,124288.234708719,52774.6148725098,124557.086464445,163858.257444976,190765.725621926,135448.297215992,124141.098606988,57388.0900488286,69835.9971677514,132842.506416117,120014.968074463,105819.297591011,215186.948257309,241948.23816941,61412.1717144884,5815.87722012751,45001.1280006045,33900.4390276451,146132.446247031,35828.3100401284,35941.9954264909,54565.4039370749,53400.699196052,45498.4827501778,54890.7828237228,53261.6927150111,44705.3091661616,52270.1993074848,52589.0096855634,49485.5917971636,55114.1505882687,34894.117686732,116116.945947079,224923.525862622,204917.844992084,241994.255863938,336036.956326221,156654.921317846,256346.13255234,177921.525991833,135330.472072168,313062.058345674,43822.586209226,46321.207265995,204974.47856463,149088.209345881,45839.5582738221,46624.977770134,52999.3415445921,45684.6131087855,159091.21690983,141990.837495541,49642.795407078,49202.9142458282,145682.58980036,186572.856476151,124869.977806077,151678.384653662,154520.370254666,51065.839437675,44281.5038614207,40317.9731745952,49667.6482514689,39889.1918564965,37699.0681412456,47275.4533225836,48132.6006013655,135882.660188624,51052.9514830659,129427.382045094,95557.4965606075,220215.383182983,108724.382528516,183706.109315551,71524.5682052562,183246.04385083,25393.623145135,"","",538
731,"M290T686",1.40239190368497,-2.50561402154734,0.0141494943806961,290.267785585242,290.266195687574,290.268669816713,685.535,683.165,688.892,96,40,53,156816.608602132,231813.528612752,134559.107863769,193462.038676756,212672.045255905,331503.580874755,257815.900134465,174559.588679932,271869.726796318,349506.176420312,116680.647470094,288168.782712091,111647.827324218,529770.995548241,243340.984318359,230742.784844605,427479.220655456,205473.482353905,362958.197271103,180411.176229784,207165.248493304,238618.840843567,170963.694690551,295892.680044707,206526.482910645,215938.823363129,195539.757215649,129622.706337889,135744.195989051,154807.355556836,177363.732702149,148297.429352259,252844.094671877,175312.599275278,177848.265841707,164107.439857858,192131.517858887,168900.03344519,212618.812713623,145298.657944457,299089.349035612,178511.104152269,215453.96699871,122497.809006392,309558.705643719,406846.879774751,207180.185430175,258261.183095052,108811.080594075,201062.732243964,278029.382430514,171643.519183772,130928.415611368,193927.212521728,161071.083523307,196331.450433593,190024.869015626,132305.281998145,187392.347613618,180841.160435343,295574.297096923,0,0,0,5310.14234874398,0,2551.90794932842,10834.8873323053,12655.7265316,13248.9533692192,11376.0695314743,8351.52485013008,0,15100.8218824863,0,5249.92199286819,0,0,0,6820.90934989315,8302.03707388043,2956.63355563084,"","",80
732,"M291T774",1.49083929769435,-4.56859743683795,1.76989094924362e-05,290.626612023065,290.625307081697,290.627179544833,774.116,770.26,776.4,113,53,57,107583.688702726,320169.20593123,118518.985032436,346242.283018799,110117.295950823,222547.375258483,163799.866930664,227281.85032487,227457.918808973,86180.0135624998,276492.748876529,52792.0963338212,45230.2404437818,76487.4780839845,108831.068702865,184440.639249756,189665.025379272,130935.013242056,211871.466382323,139264.58781372,55731.6616619094,145433.093063671,182411.904161132,213100.250057671,86468.5064603485,106337.697382841,167135.31257208,163659.058835449,113271.452366365,215861.478403088,206787.640057291,361645.707508769,121416.424856363,133044.445236519,135923.712850952,259189.245346679,122114.326940145,197836.200877929,317467.775788086,279252.407702659,250766.402184376,125232.581462891,76115.9304787384,239863.117241455,373320.491864612,175994.499030467,323571.024014077,111455.323344727,184036.323423879,139440.316992676,209534.160110949,105516.742010986,207479.010758642,128038.921434998,102140.578688135,201101.034615234,139635.889660482,178326.90135498,123635.888552025,203772.138389893,165431.169669921,24953.9420215409,191505.340656371,226308.896792351,109611.923519917,189288.198684422,105296.631101146,110263.995542763,143988.397031282,114984.535405952,147398.128967097,149378.230523438,5133.78130819897,146232.404501287,71199.6038108269,74918.3339466418,114046.157910428,80081.7058526784,86235.6341210942,258461.156271484,194813.948127747,109838.10310795,"","",32
